station_code,year,page,region,station_name,coordinates,latitude,longitude,distance_km,catchment_area_km2,annual_mm,annual_lt_sn_km2,annual_total_m3,avg_annual_flow_m3s,average_of_avg,average_for_max,average_for_min,average_ltsnkm2,average_mm,average_of_mil_m3,oct_max,nov_max,dec_max,jan_max,feb_max,mar_max,apr_max,may_max,jun_max,jul_max,aug_max,sep_max,oct_min,nov_min,dec_min,jan_min,feb_min,mar_min,apr_min,may_min,jun_min,jul_min,aug_min,sep_min,oct_avg,nov_avg,dec_avg,jan_avg,feb_avg,mar_avg,apr_avg,may_avg,jun_avg,jul_avg,aug_avg,sep_avg,oct_ltsnkm2,nov_ltsnkm2,dec_ltsnkm2,jan_ltsnkm2,feb_ltsnkm2,mar_ltsnkm2,apr_ltsnkm2,may_ltsnkm2,jun_ltsnkm2,jul_ltsnkm2,aug_ltsnkm2,sep_ltsnkm2,oct_mm,nov_mm,dec_mm,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mil_m3,nov_mil_m3,dec_mil_m3,jan_mil_m3,feb_mil_m3,mar_mil_m3,apr_mil_m3,may_mil_m3,jun_mil_m3,jul_mil_m3,aug_mil_m3,sep_mil_m3,max_flow,min_flow,mean_flow,flow_variability_index,baseflow_index,oct_coefficient,nov_coefficient,dec_coefficient,jan_coefficient,feb_coefficient,mar_coefficient,apr_coefficient,may_coefficient,jun_coefficient,jul_coefficient,aug_coefficient,sep_coefficient,mean_monthly_mm,flow_concentration_index
E14A040,2014,543,14. Yesilirmak Havzasi,DELİ ÇAY DERBENTÇİ,"36°9'36"" Doğu - 40°28'48"" Kuzey",40.48,36.16,112.869,338.02,45.0,1.4,15320000.0,1.488,0.488,2.062,0.104,1.442,3.778,1.277,0.248,0.082,0.356,3.33,1.98,4.5,1.7,3.72,5.94,0.137,2.75,0.001,0.0,0.0,0.007,0.174,0.427,0.64,0.0,0.0,0.003,0.0,0.0,0.0,0.03,0.02,0.102,0.564,0.795,1.84,0.339,0.88,1.27,0.006,0.009,0.0,0.087,0.058,0.302,1.67,2.35,5.45,1.0,2.6,3.74,0.018,0.026,0.0,0.234,0.15,0.809,4.47,5.69,14.6,2.6,6.97,9.7,0.049,0.069,0.0,0.079,0.051,0.274,1.51,1.92,4.93,0.879,2.36,3.28,0.017,0.023,0.0,5.94,0.0,0.4879166666666667,12.174210076857387,0.0,0.005200000000000001,0.003333333333333333,0.01797777777777778,0.09933333333333333,0.12644444444444444,0.3244444444444444,0.05777777777777778,0.15488888888888888,0.21555555555555553,0.001088888888888889,0.0015333333333333334,0.0,3.7784166666666668,0.9924792130742595
D14A117,2011,478,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,197.0,6.2,15330000.0,0.885,0.485,1.402,0.149,6.224,16.387,1.277,0.436,0.222,0.0,3.09,1.37,9.9,0.0,0.0,0.581,0.363,0.726,0.131,0.096,0.128,0.175,0.175,0.316,0.508,0.0,0.0,0.175,0.071,0.071,0.07,0.152,0.167,0.545,0.379,0.506,1.6,1.01,0.788,0.302,0.161,0.12,0.093,1.95,2.14,6.98,4.86,6.48,20.5,13.0,10.1,3.88,2.07,1.53,1.2,5.23,5.56,18.7,13.0,15.7,54.9,33.7,27.1,10.0,5.54,4.11,3.1,0.408,0.433,1.46,1.01,1.22,4.28,2.63,2.11,0.784,0.432,0.32,0.242,9.9,0.0,0.48524999999999996,20.401854714064918,0.0,0.026548223350253808,0.028223350253807105,0.0949238578680203,0.06598984771573604,0.07969543147208122,0.27868020304568525,0.17106598984771576,0.13756345177664975,0.050761421319796954,0.028121827411167512,0.020862944162436548,0.015736040609137057,16.386666666666667,1.0018307567127747
D14A064,2016,511,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,151.0,4.8,15060000.0,0.444,0.48,1.003,0.215,4.8,12.55,1.255,0.265,0.375,0.225,0.612,3.18,2.63,1.24,1.61,1.15,0.265,0.108,0.375,0.05,0.085,0.16,0.012,0.375,0.684,0.541,0.486,0.16,0.019,0.004,0.004,0.161,0.251,0.169,0.338,1.26,1.24,0.864,0.746,0.5,0.089,0.038,0.104,1.61,2.51,1.69,3.38,12.6,12.4,8.64,7.46,5.0,0.886,0.384,1.04,4.32,6.5,4.54,9.05,31.6,33.1,22.4,20.0,13.0,2.37,1.03,2.69,0.432,0.65,0.454,0.905,3.16,3.31,2.24,2.0,1.3,0.237,0.103,0.269,3.18,0.004,0.48000000000000004,6.625,0.008333333333333333,0.02860927152317881,0.04304635761589404,0.030066225165562913,0.05993377483443709,0.20927152317880796,0.21920529801324504,0.14834437086092714,0.13245033112582782,0.08609271523178808,0.015695364238410597,0.006821192052980133,0.01781456953642384,12.550000000000002,1.0026560424966797
D14A117,2013,529,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,187.0,5.9,14620000.0,0.625,0.463,1.395,0.186,5.942,15.609,1.218,0.17,0.17,0.131,0.17,0.863,4.47,7.61,1.57,1.1,0.225,0.131,0.131,0.0,0.098,0.098,0.098,0.098,0.336,0.697,0.447,0.17,0.07,0.07,0.048,0.098,0.098,0.1,0.113,0.163,1.31,2.38,0.622,0.373,0.127,0.092,0.085,1.26,1.26,1.28,1.45,2.09,16.8,30.5,7.98,4.79,1.62,1.18,1.09,3.37,3.26,3.44,3.88,5.24,45.0,79.0,21.4,12.4,4.35,3.15,2.82,0.262,0.254,0.268,0.303,0.409,3.51,6.17,1.67,0.968,0.339,0.246,0.22,7.61,0.0,0.46341666666666664,16.42150692321525,0.0,0.01802139037433155,0.017433155080213904,0.01839572192513369,0.020748663101604278,0.028021390374331552,0.24064171122994651,0.42245989304812837,0.11443850267379678,0.06631016042780749,0.023262032085561494,0.016844919786096257,0.015080213903743315,15.609166666666667,0.9983449895894506
D14A184,2019,488,14. Yesilirmak Havzasi,TATLIPINAR D. TATLIPINAR REG.,"36°16'21"" Doğu - 40°41'3"" Kuzey",40.684,36.272,99.453,19.1,763.0,24.2,14570000.0,0.409,0.463,0.878,0.259,24.212,63.467,1.214,0.431,0.187,1.22,1.43,0.724,1.28,2.06,2.06,0.665,0.274,0.115,0.093,0.048,0.07,0.163,0.274,0.431,0.392,0.784,0.525,0.235,0.07,0.07,0.048,0.093,0.107,0.452,0.462,0.582,0.812,1.31,1.1,0.363,0.115,0.086,0.069,4.85,5.62,23.7,24.2,30.5,42.5,68.4,57.6,19.0,6.03,4.52,3.63,13.0,14.6,63.4,64.9,73.8,114.0,177.0,154.0,49.2,16.2,12.1,9.4,0.248,0.278,1.21,1.24,1.41,2.18,3.39,2.95,0.94,0.309,0.231,0.18,2.06,0.048,0.4625833333333334,4.45325166636642,0.10376508737164473,0.01703800786369594,0.019134993446920052,0.08309305373525556,0.08505897771952818,0.09672346002621232,0.14941022280471822,0.23197903014416776,0.2018348623853211,0.06448230668414155,0.021231979030144166,0.01585845347313237,0.012319790301441678,63.466666666666676,1.0018382352941175
D14A064,2010,456,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,142.0,4.5,14230000.0,0.417,0.454,1.578,0.323,4.535,11.857,1.186,0.68,0.44,0.44,1.3,3.2,6.4,4.05,0.92,0.84,0.44,0.105,0.118,0.15,0.21,0.25,0.33,0.6,0.84,0.76,0.33,0.21,0.08,0.059,0.059,0.195,0.262,0.267,0.507,0.756,1.18,0.99,0.572,0.353,0.193,0.078,0.089,1.95,2.62,2.67,5.07,7.56,11.8,9.9,5.72,3.53,1.93,0.778,0.889,5.24,6.79,7.16,13.6,18.3,31.5,25.7,15.3,9.14,5.17,2.08,2.3,0.524,0.679,0.716,1.36,1.83,3.15,2.57,1.53,0.914,0.517,0.208,0.23,6.4,0.059,0.4535,14.112458654906284,0.1300992282249173,0.03690140845070423,0.047816901408450706,0.050422535211267605,0.09577464788732394,0.1288732394366197,0.22183098591549297,0.18098591549295776,0.10774647887323945,0.06436619718309859,0.036408450704225354,0.014647887323943662,0.01619718309859155,11.85666666666667,0.9980320494798985
D14A117,2013,530,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,174.0,5.5,13530000.0,0.625,0.431,1.936,0.208,5.523,14.465,1.128,0.46,2.25,3.4,2.25,1.53,4.2,7.15,0.66,0.81,0.22,0.13,0.17,0.07,0.1,0.13,0.17,0.46,0.52,0.46,0.22,0.13,0.1,0.07,0.07,0.102,0.225,0.549,0.624,0.683,1.03,0.996,0.458,0.189,0.134,0.098,0.08,1.31,2.88,7.04,8.0,8.75,13.2,12.8,5.87,2.42,1.72,1.26,1.03,3.5,7.48,18.9,21.4,21.2,35.4,33.1,15.7,6.27,4.6,3.37,2.66,0.273,0.583,1.47,1.67,1.65,2.76,2.58,1.23,0.489,0.359,0.263,0.207,7.15,0.07,0.4306666666666667,16.602167182662537,0.1625386996904025,0.020114942528735632,0.04298850574712644,0.10862068965517241,0.12298850574712643,0.12183908045977011,0.20344827586206896,0.19022988505747127,0.09022988505747126,0.03603448275862069,0.026436781609195402,0.019367816091954024,0.015287356321839082,14.464999999999998,1.0024196335983409
D14A064,2005,417,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,135.0,4.3,13530000.0,0.411,0.428,1.344,0.252,4.282,11.275,1.127,0.165,0.34,0.34,1.24,0.74,6.0,2.01,3.2,1.32,0.29,0.152,0.33,0.014,0.13,0.1,0.29,0.1,0.74,0.44,0.88,0.185,0.049,0.049,0.049,0.105,0.186,0.251,0.322,0.393,1.17,0.674,1.13,0.585,0.108,0.083,0.131,1.05,1.86,2.51,3.22,3.93,11.7,6.74,11.3,5.85,1.08,0.83,1.31,2.8,4.83,6.73,8.63,9.5,31.3,17.5,30.3,15.2,2.9,2.22,3.39,0.28,0.483,0.673,0.863,0.95,3.13,1.75,3.03,1.52,0.29,0.222,0.339,6.0,0.014,0.42816666666666664,14.01323472168159,0.03269754768392371,0.02074074074074074,0.035777777777777776,0.049851851851851856,0.06392592592592593,0.07037037037037037,0.23185185185185186,0.12962962962962962,0.22444444444444445,0.11259259259259259,0.02148148148148148,0.016444444444444446,0.025111111111111112,11.274999999999999,0.9977827050997784
D14A117,2016,518,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,172.0,5.4,13420000.0,0.613,0.428,1.669,0.166,5.473,14.327,1.118,0.13,0.13,4.2,0.4,3.8,5.2,1.12,1.8,2.4,0.59,0.13,0.13,0.07,0.07,0.049,0.01,0.26,0.59,0.4,0.26,0.1,0.049,0.07,0.07,0.099,0.1,0.199,0.159,1.18,1.37,0.675,0.639,0.373,0.152,0.096,0.09,1.27,1.28,2.56,2.03,15.1,17.5,8.65,8.19,4.78,1.94,1.23,1.15,3.4,3.32,6.85,5.45,37.8,46.9,22.4,21.9,12.4,5.21,3.3,2.99,0.265,0.259,0.534,0.425,2.95,3.66,1.75,1.71,0.967,0.406,0.257,0.233,5.2,0.01,0.4276666666666667,12.15900233826968,0.02338269680436477,0.019767441860465116,0.019302325581395347,0.039825581395348836,0.03168604651162791,0.2197674418604651,0.27267441860465114,0.13023255813953488,0.12732558139534883,0.07209302325581396,0.030290697674418606,0.019186046511627905,0.01738372093023256,14.32666666666667,1.0004653327128894
D14A064,2012,526,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,127.0,4.0,12700000.0,0.407,0.402,0.156,0.071,4.022,10.587,1.059,0.265,0.32,0.375,0.375,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.165,0.165,0.108,0.108,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.207,0.201,0.192,0.199,0.938,1.26,0.727,0.62,0.161,0.082,0.075,1.65,2.07,2.01,1.92,1.99,9.38,12.6,7.27,6.2,1.61,0.819,0.749,4.41,5.36,5.39,5.15,4.98,25.1,32.6,19.5,16.1,4.32,2.19,1.94,0.441,0.536,0.539,0.515,0.498,2.51,3.26,1.95,1.61,0.432,0.219,0.194,0.541,0.0,0.40224999999999994,1.3449347420758238,0.0,0.034724409448818896,0.04220472440944882,0.042440944881889764,0.04055118110236221,0.03921259842519685,0.19763779527559056,0.2566929133858268,0.15354330708661418,0.1267716535433071,0.03401574803149607,0.017244094488188977,0.015275590551181101,10.586666666666666,0.9996851385390428
D14A064,2013,521,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,119.0,3.8,11950000.0,0.48,0.382,0.888,0.242,3.815,9.958,0.996,0.32,0.898,2.21,1.24,1.24,0.982,2.01,0.684,0.684,0.19,0.108,0.085,0.05,0.19,0.19,0.431,0.684,0.486,0.486,0.16,0.108,0.065,0.027,0.027,0.159,0.282,0.55,0.644,0.762,0.637,0.719,0.423,0.203,0.098,0.049,0.052,1.59,2.82,5.5,6.44,7.62,6.37,7.19,4.23,2.03,0.981,0.488,0.516,4.26,7.3,14.7,17.3,18.4,17.1,18.6,11.3,5.25,2.63,1.31,1.34,0.426,0.73,1.47,1.73,1.84,1.71,1.86,1.13,0.525,0.263,0.131,0.134,2.21,0.027,0.3815,5.792922673656618,0.07077326343381389,0.03579831932773109,0.06134453781512605,0.12352941176470587,0.1453781512605042,0.15462184873949578,0.14369747899159666,0.15630252100840336,0.09495798319327732,0.04411764705882353,0.022100840336134454,0.011008403361344538,0.011260504201680673,9.9575,0.9958992384299942
D14A064,2015,509,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,116.0,3.7,11580000.0,0.448,0.368,0.89,0.198,3.677,9.647,0.965,0.431,0.541,0.431,0.827,1.81,2.63,1.42,0.982,0.898,0.375,0.225,0.108,0.019,0.065,0.16,0.19,0.19,0.541,0.612,0.265,0.225,0.027,0.027,0.05,0.049,0.119,0.235,0.35,0.427,0.995,0.89,0.619,0.379,0.162,0.099,0.088,0.494,1.19,2.35,3.5,4.27,9.95,8.9,6.19,3.79,1.62,0.986,0.88,1.32,3.08,6.3,9.37,10.3,26.6,23.1,16.6,9.82,4.35,2.64,2.28,0.132,0.308,0.63,0.937,1.03,2.66,2.31,1.66,0.982,0.435,0.264,0.228,2.63,0.019,0.36766666666666675,7.153218495013597,0.05167724388032637,0.011379310344827587,0.026551724137931033,0.054310344827586204,0.0807758620689655,0.08879310344827587,0.22931034482758622,0.19913793103448277,0.14310344827586208,0.08465517241379311,0.0375,0.022758620689655173,0.019655172413793102,9.646666666666665,1.0020732550103664
D14A184,2018,524,14. Yesilirmak Havzasi,TATLIPINAR D. TATLIPINAR REG.,"36°16'21"" Doğu - 40°41'3"" Kuzey",40.684,36.272,99.453,19.1,598.0,18.9,11410000.0,0.399,0.364,0.701,0.225,19.051,49.808,0.951,0.163,0.211,1.03,0.571,1.28,2.14,1.03,1.09,0.431,0.211,0.139,0.115,0.048,0.048,0.093,0.353,0.353,0.665,0.392,0.353,0.163,0.093,0.07,0.07,0.097,0.08,0.262,0.402,0.776,1.06,0.624,0.446,0.28,0.145,0.111,0.086,5.1,4.19,13.7,21.0,40.6,55.5,32.6,23.4,14.6,7.61,5.81,4.5,13.6,10.9,36.8,56.3,98.3,149.0,84.6,62.6,37.9,20.4,15.6,11.7,0.261,0.207,0.702,1.08,1.88,2.84,1.62,1.19,0.725,0.389,0.297,0.223,2.14,0.048,0.3640833333333333,5.877775234607462,0.1318379491874571,0.02274247491638796,0.01822742474916388,0.061538461538461535,0.09414715719063545,0.16438127090301002,0.2491638795986622,0.1414715719063545,0.10468227424749164,0.06337792642140468,0.03411371237458194,0.02608695652173913,0.019565217391304346,49.80833333333334,1.0005019240421615
D14A064,2020,469,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,113.0,3.6,11300000.0,0.415,0.358,1.176,0.155,3.583,9.413,0.941,0.31,0.632,0.549,1.01,1.97,6.05,1.11,1.42,0.684,0.225,0.108,0.05,0.002,0.115,0.115,0.02,0.063,0.632,0.463,0.19,0.19,0.05,0.012,0.007,0.144,0.277,0.192,0.249,0.532,1.12,0.635,0.593,0.414,0.077,0.042,0.024,1.44,2.77,1.92,2.49,5.32,11.2,6.35,5.93,4.14,0.771,0.424,0.236,3.85,7.18,5.14,6.68,13.3,29.9,16.5,15.9,10.7,2.06,1.14,0.611,0.385,0.718,0.514,0.668,1.33,2.99,1.65,1.59,1.07,0.206,0.114,0.061,6.05,0.002,0.35824999999999996,16.88764829030007,0.005582693649685974,0.034070796460176994,0.06353982300884956,0.04548672566371681,0.05911504424778761,0.11769911504424779,0.2646017699115044,0.14601769911504425,0.1407079646017699,0.09469026548672566,0.01823008849557522,0.010088495575221238,0.005407079646017699,9.413416666666668,1.0003452519010985
D14A117,2018,505,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,140.0,4.4,10920000.0,0.582,0.347,2.004,0.165,4.452,11.659,0.91,0.22,0.13,1.24,4.7,4.0,6.18,1.24,1.12,4.7,0.26,0.13,0.13,0.032,0.07,0.07,0.17,0.35,0.59,0.22,0.17,0.07,0.07,0.07,0.1,0.097,0.099,0.143,0.501,0.605,1.25,0.439,0.348,0.329,0.143,0.108,0.107,1.24,1.27,1.84,6.42,7.76,16.0,5.63,4.46,4.22,1.83,1.38,1.37,3.33,3.29,4.92,17.2,18.8,42.8,14.6,11.9,10.9,4.91,3.7,3.56,0.259,0.257,0.384,1.34,1.46,3.34,1.14,0.932,0.854,0.383,0.289,0.277,6.18,0.032,0.34741666666666665,17.788438474454306,0.09210841928520029,0.023785714285714285,0.0235,0.03514285714285714,0.12285714285714285,0.13428571428571429,0.3057142857142857,0.10428571428571429,0.085,0.07785714285714286,0.03507142857142857,0.02642857142857143,0.02542857142857143,11.659166666666666,1.0006432706740047
D14A214,2019,514,14. Yesilirmak Havzasi,KARAKAYA D. KIZIK BARAJI-DELİKKAYA,"36°33'16"" Doğu - 40°2'3"" Kuzey",40.034,36.554,109.815,40.41,266.0,8.4,10730000.0,0.34,0.342,1.14,0.159,8.465,22.132,0.894,0.011,0.038,1.72,1.27,0.847,2.3,3.05,1.83,2.3,0.276,0.027,0.011,0.003,0.006,0.038,0.2,0.352,0.327,0.637,0.225,0.098,0.018,0.003,0.003,0.003,0.024,0.19,0.443,0.464,0.917,1.27,0.512,0.207,0.05,0.015,0.006,0.085,0.6,4.7,11.0,11.5,22.7,31.4,12.7,5.13,1.25,0.364,0.148,0.229,1.55,12.6,29.4,27.8,60.7,81.4,33.9,13.3,3.34,0.975,0.385,0.009,0.063,0.509,1.19,1.12,2.45,3.29,1.37,0.538,0.135,0.039,0.016,3.05,0.003,0.34175,8.92465252377469,0.008778346744696415,0.0008609022556390978,0.005827067669172932,0.04736842105263158,0.11052631578947368,0.10451127819548872,0.22819548872180453,0.30601503759398496,0.1274436090225564,0.05,0.01255639097744361,0.0036654135338345865,0.0014473684210526317,22.131583333333335,1.0015852156985303
D14A184,2017,542,14. Yesilirmak Havzasi,TATLIPINAR D. TATLIPINAR REG.,"36°16'21"" Doğu - 40°41'3"" Kuzey",40.684,36.272,99.453,19.1,547.0,17.3,10450000.0,0.408,0.33,0.606,0.192,17.283,45.62,0.871,0.141,0.242,0.531,0.188,0.188,1.97,1.43,1.09,0.843,0.392,0.139,0.115,0.0,0.0,0.064,0.036,0.014,0.242,0.724,0.571,0.353,0.115,0.093,0.093,0.079,0.098,0.163,0.076,0.052,0.848,1.01,0.781,0.467,0.197,0.094,0.094,4.15,5.11,8.55,4.0,2.74,44.4,52.9,40.9,24.5,10.3,4.94,4.91,11.1,13.2,22.9,10.7,6.64,119.0,137.0,110.0,63.4,27.6,13.2,12.7,0.213,0.253,0.437,0.205,0.127,2.27,2.62,2.09,1.21,0.527,0.253,0.243,1.97,0.0,0.32991666666666664,5.971204849709523,0.0,0.020292504570383913,0.02413162705667276,0.04186471663619744,0.01956124314442413,0.012138939670932358,0.21755027422303475,0.25045703839122485,0.20109689213893966,0.11590493601462523,0.05045703839122487,0.02413162705667276,0.023217550274223033,45.620000000000005,0.9991962589507525
D14A064,2011,473,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,103.0,3.3,10270000.0,0.408,0.325,0.906,0.229,3.253,8.557,0.856,0.375,0.265,0.684,0.375,0.541,3.4,2.19,1.39,0.639,0.486,0.265,0.265,0.112,0.136,0.165,0.233,0.233,0.315,0.569,0.569,0.211,0.09,0.055,0.055,0.174,0.182,0.225,0.237,0.279,0.676,0.701,0.731,0.386,0.149,0.08,0.083,1.74,1.82,2.25,2.37,2.79,6.76,7.01,7.31,3.86,1.49,0.8,0.831,4.66,4.72,6.02,6.34,6.75,18.1,18.2,19.6,10.0,4.0,2.14,2.15,0.466,0.472,0.602,0.634,0.675,1.81,1.82,1.96,1.0,0.4,0.214,0.215,3.4,0.055,0.32525000000000004,10.45349730976172,0.16910069177555725,0.045242718446601944,0.0458252427184466,0.05844660194174757,0.061553398058252426,0.06553398058252427,0.17572815533980585,0.17669902912621357,0.19029126213592235,0.0970873786407767,0.038834951456310676,0.020776699029126214,0.02087378640776699,8.556666666666668,1.003116478379431
D14A117,2017,519,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,131.0,4.1,10200000.0,0.59,0.324,1.22,0.175,4.163,10.892,0.85,0.13,0.22,0.26,0.26,1.65,2.8,2.4,0.81,5.53,0.35,0.13,0.1,0.07,0.1,0.019,0.07,0.049,0.52,0.46,0.35,0.3,0.07,0.07,0.019,0.099,0.106,0.101,0.112,0.322,0.936,0.792,0.461,0.666,0.148,0.092,0.059,1.27,1.36,1.29,1.43,4.12,12.0,10.2,5.91,8.54,1.9,1.18,0.751,3.4,3.52,3.46,3.83,9.97,32.1,26.3,15.8,22.1,5.1,3.17,1.95,0.265,0.275,0.27,0.299,0.778,2.51,2.05,1.23,1.73,0.397,0.247,0.152,5.53,0.019,0.3245,17.04160246533128,0.05855161787365177,0.025954198473282442,0.026870229007633587,0.026412213740458015,0.029236641221374045,0.07610687022900764,0.2450381679389313,0.20076335877862597,0.12061068702290077,0.1687022900763359,0.03893129770992366,0.024198473282442748,0.014885496183206106,10.891666666666664,1.0022953328232598
D14A208,2019,509,14. Yesilirmak Havzasi,DELİÇAY D. AYDINCA BARAJI-KARSAN,"36°11'32"" Doğu - 40°34'33"" Kuzey",40.576,36.192,107.775,38.68,262.0,8.3,10120000.0,0.32,0.321,0.787,0.133,8.294,21.77,0.843,0.147,0.323,0.147,0.258,0.4,1.4,3.27,2.89,0.199,0.199,0.199,0.014,0.01,0.036,0.036,0.065,0.199,0.323,0.566,0.102,0.102,0.147,0.014,0.0,0.036,0.082,0.075,0.174,0.301,0.652,1.27,0.862,0.117,0.162,0.114,0.007,0.927,2.12,1.95,4.51,7.77,16.8,32.8,22.3,3.03,4.19,2.95,0.187,2.48,5.49,5.22,12.1,18.8,45.1,84.9,59.7,7.86,11.2,7.91,0.485,0.096,0.212,0.202,0.467,0.727,1.75,3.29,2.31,0.304,0.434,0.306,0.019,3.27,0.0,0.321,10.186915887850468,0.0,0.009465648854961832,0.020954198473282445,0.019923664122137405,0.046183206106870225,0.0717557251908397,0.17213740458015267,0.3240458015267176,0.22786259541984735,0.030000000000000002,0.042748091603053436,0.03019083969465649,0.0018511450381679389,21.770416666666673,1.0028900074642575
D14A184,2020,496,14. Yesilirmak Havzasi,TATLIPINAR D. TATLIPINAR REG.,"36°16'21"" Doğu - 40°41'3"" Kuzey",40.684,36.272,99.453,13.95,723.0,22.9,10090000.0,0.396,0.319,0.53,0.186,22.891,60.375,0.841,0.115,0.115,0.313,0.211,0.784,1.65,1.22,0.843,0.525,0.211,0.187,0.187,0.048,0.07,0.115,0.093,0.163,0.392,0.571,0.478,0.211,0.093,0.002,0.002,0.08,0.08,0.144,0.134,0.309,0.983,0.807,0.618,0.314,0.144,0.105,0.115,5.76,5.72,10.3,9.58,22.1,70.5,57.8,44.3,22.5,10.4,7.49,8.24,15.4,14.8,27.6,25.6,55.5,189.0,150.0,119.0,58.4,27.7,20.1,21.4,0.215,0.207,0.385,0.358,0.774,2.63,2.09,1.65,0.815,0.387,0.28,0.298,1.65,0.002,0.3194166666666667,5.165666579702583,0.006261414036003131,0.021300138312586446,0.020470262793914246,0.038174273858921165,0.03540802213001383,0.07676348547717843,0.26141078838174275,0.2074688796680498,0.16459197786998617,0.08077455048409406,0.038312586445366524,0.027800829875518674,0.029598893499308436,60.375,0.9979296066252588
D14A208,2020,517,14. Yesilirmak Havzasi,DELİÇAY D. AYDINCA BARAJI-KARSAN,"36°11'32"" Doğu - 40°34'33"" Kuzey",40.576,36.192,107.775,38.68,259.0,8.2,10030000.0,0.318,0.318,0.744,0.135,8.232,21.642,0.836,0.014,0.479,0.4,0.566,0.566,2.5,2.0,2.0,0.199,0.102,0.065,0.036,0.005,0.01,0.036,0.036,0.065,0.147,1.27,0.01,0.036,0.01,0.001,0.0,0.011,0.162,0.105,0.062,0.218,0.973,1.66,0.452,0.105,0.033,0.026,0.008,0.279,4.2,2.72,1.59,5.63,25.2,43.0,11.7,2.72,0.861,0.682,0.203,0.748,10.9,7.28,4.26,14.1,67.4,112.0,31.3,7.05,2.31,1.83,0.527,0.029,0.421,0.282,0.165,0.546,2.61,4.31,1.21,0.273,0.089,0.071,0.02,2.5,0.0,0.3179166666666666,7.863695937090434,0.0,0.002888030888030888,0.04208494208494209,0.02810810810810811,0.016447876447876448,0.05444015444015444,0.2602316602316603,0.43243243243243246,0.12084942084942085,0.02722007722007722,0.00891891891891892,0.007065637065637066,0.002034749034749035,21.642083333333332,0.9972853814905374
D14A117,2020,475,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,127.0,4.0,9910000.0,0.572,0.314,0.815,0.149,4.032,10.597,0.826,0.13,0.17,0.22,0.22,3.6,2.4,1.12,0.735,0.735,0.22,0.13,0.1,0.049,0.1,0.1,0.049,0.07,0.735,0.26,0.13,0.1,0.13,0.032,0.032,0.077,0.115,0.131,0.071,0.68,1.33,0.505,0.31,0.235,0.167,0.085,0.065,0.988,1.47,1.68,0.912,8.71,17.1,6.47,3.98,3.01,2.14,1.09,0.835,2.65,3.82,4.51,2.44,21.8,45.8,16.8,10.7,7.81,5.74,2.93,2.16,0.206,0.298,0.352,0.191,1.7,3.57,1.31,0.832,0.609,0.448,0.228,0.169,3.6,0.032,0.31425,11.45584725536993,0.10182975338106603,0.020866141732283464,0.030078740157480313,0.035511811023622046,0.01921259842519685,0.17165354330708663,0.3606299212598425,0.13228346456692913,0.084251968503937,0.06149606299212598,0.04519685039370079,0.023070866141732285,0.017007874015748034,10.596666666666666,0.9987417426863794
